"p0_heroid","p0_item0","p0_item1","p0_item2","p0_item3","p0_item4","p0_item5","p0_deaths","p0_denies","p0_assists","p0_kills","player_0_l0","player_0_l1","player_0_l2","player_0_l3","player_0_l4","player_0_l5","player_0_l6","player_0_l7","player_0_l8","player_0_l9","player_0_l10","player_0_l11","player_0_l12","player_0_l13","player_0_l14","player_0_l15","player_0_l16","player_0_l17","player_0_l18","player_0_l19","player_0_l20","player_0_l21","player_0_l22","player_0_l23","player_0_l24","p1_heroid","p1_item0","p1_item1","p1_item2","p1_item3","p1_item4","p1_item5","p1_deaths","p1_denies","p1_assists","p1_kills","player_1_l0","player_1_l1","player_1_l2","player_1_l3","player_1_l4","player_1_l5","player_1_l6","player_1_l7","player_1_l8","player_1_l9","player_1_l10","player_1_l11","player_1_l12","player_1_l13","player_1_l14","player_1_l15","player_1_l16","player_1_l17","player_1_l18","player_1_l19","player_1_l20","player_1_l21","player_1_l22","player_1_l23","player_1_l24","p2_heroid","p2_item0","p2_item1","p2_item2","p2_item3","p2_item4","p2_item5","p2_deaths","p2_denies","p2_assists","p2_kills","player_2_l0","player_2_l1","player_2_l2","player_2_l3","player_2_l4","player_2_l5","player_2_l6","player_2_l7","player_2_l8","player_2_l9","player_2_l10","player_2_l11","player_2_l12","player_2_l13","player_2_l14","player_2_l15","player_2_l16","player_2_l17","player_2_l18","player_2_l19","player_2_l20","player_2_l21","player_2_l22","player_2_l23","player_2_l24","p3_heroid","p3_item0","p3_item1","p3_item2","p3_item3","p3_item4","p3_item5","p3_deaths","p3_denies","p3_assists","p3_kills","player_3_l0","player_3_l1","player_3_l2","player_3_l3","player_3_l4","player_3_l5","player_3_l6","player_3_l7","player_3_l8","player_3_l9","player_3_l10","player_3_l11","player_3_l12","player_3_l13","player_3_l14","player_3_l15","player_3_l16","player_3_l17","player_3_l18","player_3_l19","player_3_l20","player_3_l21","player_3_l22","player_3_l23","player_3_l24","p4_heroid","p4_item0","p4_item1","p4_item2","p4_item3","p4_item4","p4_item5","p4_deaths","p4_denies","p4_assists","p4_kills","player_4_l0","player_4_l1","player_4_l2","player_4_l3","player_4_l4","player_4_l5","player_4_l6","player_4_l7","player_4_l8","player_4_l9","player_4_l10","player_4_l11","player_4_l12","player_4_l13","player_4_l14","player_4_l15","player_4_l16","player_4_l17","player_4_l18","player_4_l19","player_4_l20","player_4_l21","player_4_l22","player_4_l23","player_4_l24","p128_heroid","p128_item0","p128_item1","p128_item2","p128_item3","p128_item4","p128_item5","p128_deaths","p128_denies","p128_assists","p128_kills","player_128_l0","player_128_l1","player_128_l2","player_128_l3","player_128_l4","player_128_l5","player_128_l6","player_128_l7","player_128_l8","player_128_l9","player_128_l10","player_128_l11","player_128_l12","player_128_l13","player_128_l14","player_128_l15","player_128_l16","player_128_l17","player_128_l18","player_128_l19","player_128_l20","player_128_l21","player_128_l22","player_128_l23","player_128_l24","p129_heroid","p129_item0","p129_item1","p129_item2","p129_item3","p129_item4","p129_item5","p129_deaths","p129_denies","p129_assists","p129_kills","player_129_l0","player_129_l1","player_129_l2","player_129_l3","player_129_l4","player_129_l5","player_129_l6","player_129_l7","player_129_l8","player_129_l9","player_129_l10","player_129_l11","player_129_l12","player_129_l13","player_129_l14","player_129_l15","player_129_l16","player_129_l17","player_129_l18","player_129_l19","player_129_l20","player_129_l21","player_129_l22","player_129_l23","player_129_l24","p130_heroid","p130_item0","p130_item1","p130_item2","p130_item3","p130_item4","p130_item5","p130_deaths","p130_denies","p130_assists","p130_kills","player_130_l0","player_130_l1","player_130_l2","player_130_l3","player_130_l4","player_130_l5","player_130_l6","player_130_l7","player_130_l8","player_130_l9","player_130_l10","player_130_l11","player_130_l12","player_130_l13","player_130_l14","player_130_l15","player_130_l16","player_130_l17","player_130_l18","player_130_l19","player_130_l20","player_130_l21","player_130_l22","player_130_l23","player_130_l24","p131_heroid","p131_item0","p131_item1","p131_item2","p131_item3","p131_item4","p131_item5","p131_deaths","p131_denies","p131_assists","p131_kills","player_131_l0","player_131_l1","player_131_l2","player_131_l3","player_131_l4","player_131_l5","player_131_l6","player_131_l7","player_131_l8","player_131_l9","player_131_l10","player_131_l11","player_131_l12","player_131_l13","player_131_l14","player_131_l15","player_131_l16","player_131_l17","player_131_l18","player_131_l19","player_131_l20","player_131_l21","player_131_l22","player_131_l23","player_131_l24","p132_heroid","p132_item0","p132_item1","p132_item2","p132_item3","p132_item4","p132_item5","p132_deaths","p132_denies","p132_assists","p132_kills","player_132_l0","player_132_l1","player_132_l2","player_132_l3","player_132_l4","player_132_l5","player_132_l6","player_132_l7","player_132_l8","player_132_l9","player_132_l10","player_132_l11","player_132_l12","player_132_l13","player_132_l14","player_132_l15","player_132_l16","player_132_l17","player_132_l18","player_132_l19","player_132_l20","player_132_l21","player_132_l22","player_132_l23","player_132_l24","class"
6,139,26,63,147,1,37,7,14,7,7,5019,5021,5021,5019,5021,5022,5021,5019,5019,5918,5632,5022,5632,5632,6029,5632,5022,5974,6804,0,0,0,0,0,0,14,152,40,1,73,232,63,10,3,9,3,5075,5076,5076,5075,5076,5077,5075,5076,5075,6245,5074,5077,5074,5074,6560,5074,5077,5951,0,0,0,0,0,0,0,109,26,116,236,160,147,63,2,0,2,3,5620,5621,5620,5621,5620,5621,5620,5622,5621,5918,5619,5622,5619,5619,5903,5619,5622,6168,6943,0,0,0,0,0,0,119,1,100,267,166,259,63,4,3,8,9,6341,6339,6341,6339,6342,6340,6339,6339,6341,6341,6340,5939,6342,6342,6077,6342,6340,6564,6622,0,0,0,0,0,0,81,147,151,1,63,279,61,9,7,5,4,5428,5426,5428,5427,5428,5429,5428,5427,5427,5921,5427,5429,5426,6190,5426,5426,5429,5957,0,0,0,0,0,0,0,63,75,63,174,116,123,158,5,8,13,10,5290,5291,5291,5290,5289,5292,5291,5291,5289,6200,5292,5290,5290,6987,5289,5289,5292,6988,6990,0,0,0,0,0,0,37,127,231,267,90,178,0,7,2,17,5,5163,5162,5162,5163,5163,5165,5163,5162,5162,6982,5164,5165,5164,5164,5164,6412,5165,6505,6054,0,0,0,0,0,0,33,180,108,116,69,1,265,8,8,7,4,5146,5148,5147,5146,5146,5149,5148,5146,5147,5919,5148,5149,5148,5147,5951,5147,5149,6649,6065,0,0,0,0,0,0,74,108,123,48,9,40,116,4,7,10,7,5372,5370,5372,5370,5372,5370,5372,5371,5372,7390,5372,5370,5372,5371,7148,5371,5371,5371,5371,6656,5371,5370,5370,6099,5370,12,174,181,11,63,147,114,2,2,11,4,5068,5065,5068,5066,5068,5067,5068,5066,5066,5066,5906,5067,5065,5065,5903,5065,5067,6146,6850,0,0,0,0,0,0,0
22,1,41,244,108,180,223,4,9,30,10,5110,5111,5110,5111,5110,5113,5110,5111,5111,5987,5112,5113,5112,5112,6141,5112,5113,6518,0,0,0,0,0,0,0,5,73,256,0,81,214,73,6,7,18,4,5126,5128,5128,5126,5128,5129,5128,5127,5126,5903,5126,5129,5127,5127,5127,7042,0,0,0,0,0,0,0,0,0,15,75,185,154,48,55,9,3,27,16,13,5084,5083,5083,5084,5083,5085,5083,5084,5082,5084,5082,5085,5082,5082,5929,6028,5085,0,0,0,0,0,0,0,0,44,50,182,44,145,168,143,2,26,9,13,5190,5192,5190,5191,5190,5193,5190,5191,5192,5938,5191,5193,5192,5191,6289,5192,5193,0,0,0,0,0,0,0,0,100,181,267,210,180,36,137,2,13,23,13,7322,5565,7322,5566,7322,5568,7322,5565,5565,6007,5565,5568,5566,5566,6195,5566,5568,6961,0,0,0,0,0,0,0,111,36,180,44,0,43,0,10,6,8,1,5637,5639,5638,5639,5639,5640,5639,5637,5637,5987,5637,5640,5638,0,0,0,0,0,0,0,0,0,0,0,0,59,151,73,73,29,34,73,12,11,5,1,5272,5273,5272,7300,5272,5274,5272,5273,5273,5938,5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,265,108,63,265,265,8,14,4,7,5044,5046,5046,5044,5044,5047,5045,5044,5046,5968,5046,5047,5045,5045,6600,5045,5047,0,0,0,0,0,0,0,0,91,29,41,38,254,0,0,14,5,5,3,5485,5486,5486,5487,5486,5488,5486,5487,5487,6017,5487,5488,5485,0,0,0,0,0,0,0,0,0,0,0,0,72,75,38,185,116,50,0,9,10,5,4,5361,5362,5361,5362,5361,5364,5361,5363,5363,5960,5362,5364,5362,5363,6652,0,0,0,0,0,0,0,0,0,0,1
26,214,44,216,0,0,0,1,3,1,1,5044,5046,5045,5044,5044,5047,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,34,50,11,149,73,1,14,2,1,5595,5597,5595,5596,5595,5598,5596,5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,180,77,31,36,265,244,0,4,2,1,8007,8000,8000,8007,8006,6491,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,168,0,0,0,0,0,1,7,1,1,5581,5582,5581,5583,5581,5582,5584,5581,5583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,16,44,0,237,16,29,0,22,1,0,5412,7309,5412,5414,5412,7309,5412,5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,0,181,0,0,29,1,0,1,0,5023,5025,5023,5024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,44,16,182,216,11,50,0,5,0,0,5402,5400,5400,5402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,77,75,50,36,0,237,2,21,0,2,5131,5130,5131,5132,5131,5130,5131,5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,36,182,11,29,38,39,0,7,1,0,5250,5251,5250,5249,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,29,38,73,0,0,0,2,1,0,1,5637,5639,5639,5638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,108,29,226,90,38,11,4,4,22,5,5120,5119,5118,5120,5120,5121,5118,5118,5118,6945,5119,5121,5119,5120,6946,5119,0,0,0,0,0,0,0,0,0,54,147,187,168,50,143,131,2,27,10,8,5250,5251,5249,5250,5250,5251,5249,5249,5251,5906,5252,5249,5252,5250,5251,5919,0,0,0,0,0,0,0,0,0,102,214,267,0,34,38,0,6,0,18,4,5585,5586,5585,5586,5588,5585,5585,5586,5586,5987,5587,5588,5587,5587,0,0,0,0,0,0,0,0,0,0,0,114,50,160,174,166,75,252,1,28,7,16,5723,5716,5723,5716,5723,5721,5716,5723,5725,5906,5716,5725,5721,5721,6421,5721,5725,0,0,0,0,0,0,0,0,26,0,152,108,244,214,0,1,0,19,6,5044,5046,5046,5045,5046,5047,5046,5044,5044,6003,5044,5047,5045,5045,6600,0,0,0,0,0,0,0,0,0,0,119,40,92,214,0,0,0,5,1,5,1,6339,6341,6341,6342,6341,8340,6339,6341,6339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,29,36,0,0,0,0,12,0,5,1,5347,5345,5347,5345,5347,5348,5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,50,137,1,182,178,170,5,1,4,1,5368,5365,5365,5368,5365,5369,5365,5368,5368,6101,5366,5369,5366,0,0,0,0,0,0,0,0,0,0,0,0,33,34,180,178,164,0,0,9,19,4,2,5147,5146,5147,5146,5147,5149,5148,5148,5148,6138,5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,50,185,11,166,170,9,14,1,5,5028,5027,5028,5029,5028,5030,5028,5029,5029,5921,5029,5030,5027,5906,5027,5027,5030,6004,0,0,0,0,0,0,0,1
29,39,50,178,88,0,0,10,0,6,0,5120,5118,5119,5120,5120,5121,5120,5119,5119,6945,5118,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,10,75,75,26,170,0,63,8,16,6,6,5055,5052,5055,5053,5055,5053,5057,5055,5053,5053,6062,5057,5052,5052,7060,0,0,0,0,0,0,0,0,0,0,71,172,182,29,92,34,0,9,2,13,4,5355,5353,5353,5355,5353,5356,5355,5353,5355,7301,7301,5356,5932,0,0,0,0,0,0,0,0,0,0,0,0,34,0,178,261,0,48,41,12,5,7,2,5150,5151,5150,5152,5150,5153,5152,5152,5152,5151,5151,5153,0,0,0,0,0,0,0,0,0,0,0,0,0,119,190,29,77,259,42,77,7,5,8,9,6339,6341,6341,6342,6341,8340,6341,6339,6342,6197,6339,8340,6339,6342,6007,6342,0,0,0,0,0,0,0,0,0,114,252,65,50,154,168,75,2,34,4,11,5723,5716,5723,5716,5723,5716,5723,5716,5721,5906,5725,5725,5721,5721,6421,5721,5725,0,0,0,0,0,0,0,0,80,29,0,0,44,36,240,3,24,7,2,5412,5414,5412,7309,5412,7309,5412,7309,7309,5903,5415,5416,5414,5414,6262,5414,0,0,0,0,0,0,0,0,0,112,180,1,31,0,0,36,7,3,11,7,5651,5652,5651,5652,5651,5654,5651,5653,5652,5652,6366,5654,5653,5653,0,0,0,0,0,0,0,0,0,0,0,59,210,236,50,151,73,73,4,32,7,12,5272,5273,5273,5272,5273,5274,5273,5272,5272,7300,5938,5274,7300,7300,6380,7300,5274,6080,0,0,0,0,0,0,0,14,214,92,182,86,36,232,8,4,14,13,5075,5076,5075,5076,5076,5077,5076,5075,5075,6317,5074,5077,5074,5074,6560,5074,5077,0,0,0,0,0,0,0,0,0
2,242,1,214,127,90,0,11,2,7,5,5009,5007,5009,5007,5009,5010,5008,5009,5007,5982,5007,5010,5008,5008,6160,5008,0,0,0,0,0,0,0,0,0,109,63,147,174,160,75,236,4,6,1,3,5621,5620,5621,5620,5621,5622,5621,5620,5620,5971,5619,5622,5619,5619,6016,5619,5622,0,0,0,0,0,0,0,0,64,180,100,254,36,42,244,5,4,5,0,5299,5297,5299,5298,5299,5300,5299,5298,5297,5298,5949,5300,5297,5297,0,0,0,0,0,0,0,0,0,0,0,73,0,267,1,0,29,0,6,3,18,5,5368,5366,5366,5365,5366,5369,5366,5365,5365,6101,5365,5369,5368,5368,5976,5368,5369,0,0,0,0,0,0,0,0,70,1,143,147,26,36,50,5,5,6,15,5359,5357,5359,5357,5358,5360,5359,5358,5358,6160,5357,5360,5359,5358,6170,5357,5360,6974,0,0,0,0,0,0,0,22,29,77,232,23,190,41,7,4,7,11,5110,5111,5111,5110,5111,5113,5111,5110,5110,5987,5112,5113,5112,5112,6141,5112,0,0,0,0,0,0,0,0,0,74,50,60,15,65,20,21,9,16,10,3,5372,5370,5372,5370,5372,5371,5371,5371,5372,6811,5372,5371,5370,5371,0,0,0,0,0,0,0,0,0,0,0,80,166,75,244,50,236,0,5,10,4,4,5412,7309,5412,5414,5412,7309,5412,7309,7309,5944,5414,5414,5414,5415,6268,5415,0,0,0,0,0,0,0,0,0,120,166,180,34,79,11,7,5,5,10,8,6344,7307,6344,7307,6344,6343,6344,7307,6461,6160,7307,6343,6461,6461,6463,6461,0,0,0,0,0,0,0,0,0,14,214,102,92,37,36,0,2,7,21,3,5075,5076,5075,5076,5075,5077,5075,5076,5074,6317,5074,5077,5076,5074,6560,5074,0,0,0,0,0,0,0,0,0,1
104,1,11,88,34,240,50,0,18,8,14,5596,5597,5596,5597,5597,5598,5597,5596,5596,5987,5595,5598,5595,5595,5907,5595,0,0,0,0,0,0,0,0,0,54,11,50,65,18,182,137,2,24,9,7,5251,5250,5249,5250,5250,5252,5250,5249,5249,5906,5249,5252,0,0,0,0,0,0,0,0,0,0,0,0,0,27,48,0,36,188,232,0,3,1,18,2,5080,5078,5078,5080,5079,5081,5078,5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,36,40,180,254,244,4,1,18,3,5458,5460,5459,5459,5459,5461,5459,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,178,182,180,11,81,79,2,25,8,4,5264,5263,5264,5263,5263,5264,5263,5264,5265,6007,5266,5266,5265,0,0,0,0,0,0,0,0,0,0,0,0,20,42,29,240,34,38,4,4,9,5,0,5122,5124,5124,5123,5124,5125,5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,34,178,94,0,12,14,2,4,2,5485,5486,5486,5487,5486,5488,5486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,63,11,75,75,36,182,3,16,1,5,5603,5605,5605,5603,5605,5606,5603,5605,5604,5603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,36,182,29,185,0,0,6,4,3,2,5341,5339,5341,5340,5341,5342,5341,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,108,77,29,38,0,0,3,17,5,2,5372,5370,5372,5370,5372,5370,5372,5371,5372,6811,5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,102,36,1,0,180,11,4,4,9,1,5023,5024,5025,5025,5025,5026,5025,5023,5023,5023,5939,5026,5024,0,0,0,0,0,0,0,0,0,0,0,0,111,92,244,29,40,232,188,2,1,12,2,5637,5639,5639,5638,5639,5640,5639,5638,5638,5638,5637,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,109,63,160,75,185,75,139,0,25,1,8,5621,5620,5620,5621,5620,5621,5622,5620,5621,5971,5619,5619,5622,5619,6016,5619,0,0,0,0,0,0,0,0,0,77,164,194,29,182,55,4,3,9,5,4,5397,5395,5397,5395,5395,5397,5398,5395,5397,5396,5396,5398,5396,5960,5396,0,0,0,0,0,0,0,0,0,0,65,1,214,102,40,182,36,1,2,8,2,5320,5322,5321,5320,5322,5323,5322,5322,5320,5320,5321,5323,5321,5996,5321,0,0,0,0,0,0,0,0,0,0,51,50,36,182,244,216,216,5,12,7,1,5237,5238,5237,5239,5237,5240,5237,5238,5239,5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,50,139,236,170,75,75,3,10,1,2,5505,5505,5505,5504,5504,5504,5505,5507,5506,5938,5504,5507,5506,5506,6687,5506,0,0,0,0,0,0,0,0,0,114,63,65,0,252,166,75,2,14,2,4,5723,5716,5721,5723,5723,5716,5716,5725,5716,5721,7024,5725,5721,5723,7038,0,0,0,0,0,0,0,0,0,0,50,0,29,34,94,0,0,4,5,9,1,5233,5235,5233,5234,5235,7304,5233,5234,5235,5235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,73,0,182,1,178,214,4,4,2,1,5102,5104,5104,5102,5102,5105,5102,5104,5104,5918,5103,5105,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,50,147,145,143,116,117,0,26,8,12,5190,5191,5190,5192,5190,5193,5190,5191,5192,5192,5192,5193,5938,5191,6289,5191,5193,7011,0,0,0,0,0,0,0,74,100,65,77,48,77,108,2,36,10,7,5372,5370,5372,5370,5372,5370,5372,5371,5372,5370,5372,5371,5372,5370,6811,6097,5371,5371,5371,6656,5371,0,0,0,0,101,180,36,102,0,0,0,8,3,15,3,5581,5582,5581,5583,5581,5582,5581,5582,5584,5918,5582,5584,5583,5583,0,0,0,0,0,0,0,0,0,0,0,7,102,36,1,180,0,100,4,11,12,7,5023,5024,5025,5024,5024,5026,5024,5025,5025,5939,5025,5026,5023,5023,6141,5023,0,0,0,0,0,0,0,0,0,27,180,42,1,40,0,0,5,12,15,6,5080,5079,5080,5079,5080,5081,5080,5079,5079,6017,5078,5081,5078,5078,6197,0,0,0,0,0,0,0,0,0,0,79,36,29,73,218,40,73,9,4,13,3,5423,5421,5423,5421,5423,5425,5421,5421,5423,6317,5422,5422,5422,5422,0,0,0,0,0,0,0,0,0,0,0,95,63,116,36,0,0,81,6,5,6,4,5508,5509,5511,5508,5511,5512,5511,5511,5508,6029,5508,5512,5509,5509,6958,0,0,0,0,0,0,0,0,0,0,107,180,181,23,34,218,188,7,2,8,2,5609,5610,5608,5609,5610,5612,5610,5609,5610,5940,5612,5609,0,0,0,0,0,0,0,0,0,0,0,0,0,114,152,36,50,252,261,182,7,9,7,8,5723,5716,5721,5723,5723,5725,5723,5716,5716,5906,5716,5725,5721,5721,7038,5721,0,0,0,0,0,0,0,0,0,47,206,86,36,75,94,180,7,15,7,1,5218,5220,5219,5219,5219,5221,5219,5220,5220,6565,5220,5221,5218,5218,0,0,0,0,0,0,0,0,0,0,0,1
42,42,11,180,44,188,0,4,0,2,1,5094,5086,5094,5086,5094,5121,5094,5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,11,34,50,181,182,67,4,2,0,3,5587,5586,5123,5587,5587,5369,5587,5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,214,4,92,0,44,0,3,2,0,0,5119,6582,6582,5119,5119,6598,5119,6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,63,182,11,73,0,0,5,3,0,0,5087,5095,5087,5095,5298,5497,5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,75,172,0,75,29,0,3,3,1,0,5368,5299,5368,5299,5299,5511,5299,5512,5511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,145,182,63,154,0,0,43,0,5,5615,6495,5615,6495,5615,5097,6495,6495,5615,6160,5614,5097,5614,5614,0,0,0,0,0,0,0,0,0,0,0,73,11,4,182,0,180,30,0,1,8,2,5366,5096,5366,5096,5366,5089,5366,5096,5096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,65,168,36,180,26,3,9,1,3,5120,5088,5088,5120,5120,5588,5088,5088,5120,5919,5495,5588,0,0,0,0,0,0,0,0,0,0,0,0,0,20,214,236,65,75,75,154,0,20,3,9,5496,5122,5496,5122,5496,5050,5496,5122,5050,5050,5050,5122,6138,5125,0,0,0,0,0,0,0,0,0,0,0,64,232,0,0,0,178,214,1,2,9,0,6583,5613,6583,5613,5613,5300,5613,6583,6583,5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,218,178,31,0,214,0,10,1,7,3,5651,5652,5652,5653,5652,5654,5652,5651,5653,6007,5653,5654,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63,147,174,11,279,75,8,32,4,4,5065,5066,5068,5065,5068,5068,5067,5065,5065,5972,5066,5067,5066,5066,5903,5068,5067,0,0,0,0,0,0,0,0,26,0,23,214,240,0,27,13,0,7,1,5044,5046,5044,5045,5044,5047,5044,5046,5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,125,88,0,162,11,29,14,9,5,4,5549,5550,5549,5550,5549,5551,5549,5550,5550,6160,5548,5551,5548,0,0,0,0,0,0,0,0,0,0,0,0,82,176,75,75,236,1,63,5,6,5,5,5431,5433,5431,7318,5431,5430,5431,5430,7318,5433,6115,7318,7318,5430,5430,6689,5433,0,0,0,0,0,0,0,0,74,77,119,48,108,65,102,2,21,11,19,5372,5370,5372,5370,5372,5371,5372,5370,5372,5371,5372,5371,5372,5371,5370,5371,5371,6811,6097,6656,5371,5370,0,0,0,51,108,36,65,48,50,102,3,18,20,9,5238,5237,5237,5239,5237,5240,5237,5239,5239,5918,5239,5240,5238,5238,6512,5238,5240,6364,0,0,0,0,0,0,0,62,181,168,242,50,244,0,5,1,18,2,5286,5287,5286,5285,5286,5288,5286,5285,5285,5987,5285,5288,5287,5287,6020,5287,0,0,0,0,0,0,0,0,0,14,214,102,92,1,36,33,8,5,20,5,5075,5076,5076,5075,5075,5077,5075,5076,5076,6245,5074,5077,5074,5074,7142,5074,0,0,0,0,0,0,0,0,0,70,50,208,1,81,36,117,1,7,13,15,5359,5358,5359,5358,5359,5360,5358,5359,5358,6160,5357,5360,5357,5357,6170,5357,5360,6132,0,0,0,0,0,0,0,0
44,75,36,50,145,168,116,3,18,7,14,5190,5191,5190,5192,5190,5193,5190,5191,5191,5938,5191,5193,5192,5192,6289,5192,5193,7011,0,0,0,0,0,0,0,2,1,214,127,125,48,37,3,1,15,18,5008,5009,5009,5008,5009,5010,5009,5007,5008,5007,5007,5010,5007,6210,6160,5008,5010,6308,0,0,0,0,0,0,0,31,180,232,0,0,0,34,6,3,13,2,5136,5134,7325,5136,5136,5137,5136,5134,5134,5959,5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,204,240,0,0,0,152,3,5,19,7,5247,5246,5247,5245,5247,5248,5247,5246,5246,5939,5246,5248,5245,5245,0,0,0,0,0,0,0,0,0,0,0,23,50,41,185,1,151,141,4,2,13,10,5032,5031,5032,5033,5032,5035,5032,5033,5031,5940,5031,5035,5031,5033,5033,6730,5035,5984,0,0,0,0,0,0,0,14,50,36,182,244,127,40,13,4,12,4,5076,5074,5075,5076,5077,5076,5076,5074,5074,6245,5074,5077,5075,5075,6560,5075,0,0,0,0,0,0,0,0,0,120,174,11,63,135,36,182,7,17,4,5,6344,7307,6461,6344,6344,6343,6344,7307,6461,9391,6461,6343,6461,7307,9135,7307,6343,0,0,0,0,0,0,0,0,5,34,0,102,214,244,57,9,1,6,4,5126,5128,5127,5128,5126,5129,5126,5126,5128,5903,5128,5129,5127,5127,0,0,0,0,0,0,0,0,0,0,0,21,50,41,100,77,77,7,7,8,8,5,5132,5131,5131,5130,5131,5133,5131,5130,5130,6160,5130,5132,5133,6562,5132,5132,5133,0,0,0,0,0,0,0,0,91,0,0,216,216,38,29,19,3,4,0,5485,5487,5487,5485,5485,5488,5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
